H (A/m),T (K),File,cluster_ae,cluster_vae
63661.97720210211,0.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_0.0/fields_0009.vti,4,2
71619.72435236486,0.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_0.0/fields_0010.vti,4,2
79577.47150262764,0.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_0.0/fields_0011.vti,4,2
87535.2186528904,0.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_0.0/fields_0012.vti,4,2
95492.96580315314,0.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_0.0/fields_0013.vti,4,2
103450.7129534159,0.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_0.0/fields_0014.vti,4,2
111408.4601036787,0.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_0.0/fields_0015.vti,4,2
119366.2072539414,0.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_0.0/fields_0016.vti,4,2
127323.9544042042,0.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_0.0/fields_0017.vti,4,2
135281.701554467,0.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_0.0/fields_0018.vti,4,2
143239.4487047297,0.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_0.0/fields_0019.vti,4,2
151197.1958549925,0.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_0.0/fields_0020.vti,4,2
159154.9430052553,0.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_0.0/fields_0021.vti,4,2
167112.690155518,0.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_0.0/fields_0022.vti,4,2
175070.4373057808,0.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_0.0/fields_0023.vti,4,2
183028.1844560436,0.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_0.0/fields_0024.vti,4,2
190985.9316063063,0.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_0.0/fields_0025.vti,4,2
198943.6787565691,0.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_0.0/fields_0026.vti,4,2
206901.4259068318,0.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_0.0/fields_0027.vti,4,2
214859.1730570946,0.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_0.0/fields_0028.vti,4,2
222816.9202073574,0.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_0.0/fields_0029.vti,4,2
230774.6673576201,0.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_0.0/fields_0030.vti,4,2
238732.4145078829,0.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_0.0/fields_0031.vti,4,2
246690.1616581456,0.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_0.0/fields_0032.vti,4,2
254647.9088084084,0.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_0.0/fields_0033.vti,4,2
262605.6559586712,0.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_0.0/fields_0034.vti,4,2
270563.4031089339,0.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_0.0/fields_0035.vti,4,2
278521.1502591967,0.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_0.0/fields_0036.vti,4,2
286478.8974094595,0.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_0.0/fields_0037.vti,4,2
294436.6445597222,0.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_0.0/fields_0038.vti,4,2
302394.391709985,0.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_0.0/fields_0039.vti,4,2
310352.1388602477,0.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_0.0/fields_0040.vti,4,2
318309.8860105106,0.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_0.0/fields_0041.vti,4,2
326267.6331607733,0.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_0.0/fields_0042.vti,4,2
334225.380311036,0.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_0.0/fields_0043.vti,4,2
342183.1274612988,0.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_0.0/fields_0044.vti,4,2
350140.8746115616,0.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_0.0/fields_0045.vti,4,2
358098.6217618244,0.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_0.0/fields_0046.vti,4,2
366056.3689120871,0.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_0.0/fields_0047.vti,4,2
374014.1160623499,0.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_0.0/fields_0048.vti,4,2
381971.8632126126,0.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_0.0/fields_0049.vti,4,2
389929.6103628754,0.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_0.0/fields_0050.vti,4,2
397887.3575131382,0.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_0.0/fields_0051.vti,4,2
0.0,540.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_540.0/fields_0001.vti,4,3
7957.747150262763,540.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_540.0/fields_0002.vti,4,3
15915.49430052553,540.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_540.0/fields_0003.vti,4,3
23873.24145078829,540.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_540.0/fields_0004.vti,4,3
31830.98860105105,540.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_540.0/fields_0005.vti,4,3
39788.73575131382,540.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_540.0/fields_0006.vti,4,3
47746.48290157657,540.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_540.0/fields_0007.vti,4,3
55704.23005183935,540.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_540.0/fields_0008.vti,4,3
63661.97720210211,540.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_540.0/fields_0009.vti,4,3
71619.72435236486,540.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_540.0/fields_0010.vti,4,3
79577.47150262764,540.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_540.0/fields_0011.vti,4,3
87535.2186528904,540.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_540.0/fields_0012.vti,4,3
95492.96580315314,540.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_540.0/fields_0013.vti,4,3
103450.7129534159,540.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_540.0/fields_0014.vti,4,3
111408.4601036787,540.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_540.0/fields_0015.vti,4,3
119366.2072539414,540.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_540.0/fields_0016.vti,4,3
127323.9544042042,540.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_540.0/fields_0017.vti,4,3
135281.701554467,540.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_540.0/fields_0018.vti,4,3
143239.4487047297,540.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_540.0/fields_0019.vti,4,3
151197.1958549925,540.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_540.0/fields_0020.vti,4,3
159154.9430052553,540.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_540.0/fields_0021.vti,4,3
167112.690155518,540.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_540.0/fields_0022.vti,4,3
175070.4373057808,540.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_540.0/fields_0023.vti,4,3
183028.1844560436,540.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_540.0/fields_0024.vti,4,4
190985.9316063063,540.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_540.0/fields_0025.vti,4,4
198943.6787565691,540.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_540.0/fields_0026.vti,4,3
206901.4259068318,540.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_540.0/fields_0027.vti,1,4
214859.1730570946,540.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_540.0/fields_0028.vti,1,4
222816.9202073574,540.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_540.0/fields_0029.vti,1,4
230774.6673576201,540.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_540.0/fields_0030.vti,1,4
238732.4145078829,540.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_540.0/fields_0031.vti,1,4
246690.1616581456,540.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_540.0/fields_0032.vti,1,4
254647.9088084084,540.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_540.0/fields_0033.vti,1,4
262605.6559586712,540.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_540.0/fields_0034.vti,1,4
270563.4031089339,540.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_540.0/fields_0035.vti,1,4
278521.1502591967,540.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_540.0/fields_0036.vti,2,4
286478.8974094595,540.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_540.0/fields_0037.vti,2,0
294436.6445597222,540.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_540.0/fields_0038.vti,2,0
302394.391709985,540.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_540.0/fields_0039.vti,2,0
310352.1388602477,540.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_540.0/fields_0040.vti,2,0
318309.8860105106,540.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_540.0/fields_0041.vti,2,0
326267.6331607733,540.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_540.0/fields_0042.vti,2,0
334225.380311036,540.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_540.0/fields_0043.vti,2,0
342183.1274612988,540.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_540.0/fields_0044.vti,2,0
350140.8746115616,540.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_540.0/fields_0045.vti,2,0
358098.6217618244,540.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_540.0/fields_0046.vti,2,0
366056.3689120871,540.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_540.0/fields_0047.vti,2,0
374014.1160623499,540.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_540.0/fields_0048.vti,2,0
381971.8632126126,540.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_540.0/fields_0049.vti,2,0
389929.6103628754,540.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_540.0/fields_0050.vti,2,0
397887.3575131382,540.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_540.0/fields_0051.vti,2,0
0.0,2160.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2160.0/fields_0001.vti,3,1
7957.747150262763,2160.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2160.0/fields_0002.vti,3,1
15915.49430052553,2160.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2160.0/fields_0003.vti,3,1
23873.24145078829,2160.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2160.0/fields_0004.vti,3,1
31830.98860105105,2160.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2160.0/fields_0005.vti,3,1
39788.73575131382,2160.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2160.0/fields_0006.vti,0,1
47746.48290157657,2160.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2160.0/fields_0007.vti,0,1
55704.23005183935,2160.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2160.0/fields_0008.vti,0,1
63661.97720210211,2160.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2160.0/fields_0009.vti,0,1
71619.72435236486,2160.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2160.0/fields_0010.vti,0,1
79577.47150262764,2160.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2160.0/fields_0011.vti,0,1
87535.2186528904,2160.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2160.0/fields_0012.vti,0,1
95492.96580315314,2160.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2160.0/fields_0013.vti,4,3
103450.7129534159,2160.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2160.0/fields_0014.vti,1,3
111408.4601036787,2160.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2160.0/fields_0015.vti,1,3
119366.2072539414,2160.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2160.0/fields_0016.vti,1,3
127323.9544042042,2160.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2160.0/fields_0017.vti,1,3
135281.701554467,2160.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2160.0/fields_0018.vti,1,3
143239.4487047297,2160.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2160.0/fields_0019.vti,1,3
151197.1958549925,2160.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2160.0/fields_0020.vti,1,3
159154.9430052553,2160.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2160.0/fields_0021.vti,1,3
167112.690155518,2160.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2160.0/fields_0022.vti,1,4
175070.4373057808,2160.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2160.0/fields_0023.vti,1,4
183028.1844560436,2160.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2160.0/fields_0024.vti,1,4
190985.9316063063,2160.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2160.0/fields_0025.vti,1,4
198943.6787565691,2160.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2160.0/fields_0026.vti,1,0
206901.4259068318,2160.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2160.0/fields_0027.vti,1,0
214859.1730570946,2160.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2160.0/fields_0028.vti,5,0
222816.9202073574,2160.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2160.0/fields_0029.vti,5,0
230774.6673576201,2160.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2160.0/fields_0030.vti,5,0
238732.4145078829,2160.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2160.0/fields_0031.vti,5,0
246690.1616581456,2160.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2160.0/fields_0032.vti,5,0
254647.9088084084,2160.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2160.0/fields_0033.vti,5,0
262605.6559586712,2160.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2160.0/fields_0034.vti,5,0
270563.4031089339,2160.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2160.0/fields_0035.vti,5,0
278521.1502591967,2160.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2160.0/fields_0036.vti,5,0
286478.8974094595,2160.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2160.0/fields_0037.vti,5,0
294436.6445597222,2160.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2160.0/fields_0038.vti,5,0
302394.391709985,2160.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2160.0/fields_0039.vti,5,0
310352.1388602477,2160.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2160.0/fields_0040.vti,5,0
318309.8860105106,2160.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2160.0/fields_0041.vti,5,0
326267.6331607733,2160.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2160.0/fields_0042.vti,5,0
334225.380311036,2160.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2160.0/fields_0043.vti,5,0
342183.1274612988,2160.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2160.0/fields_0044.vti,5,0
350140.8746115616,2160.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2160.0/fields_0045.vti,5,0
358098.6217618244,2160.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2160.0/fields_0046.vti,5,0
366056.3689120871,2160.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2160.0/fields_0047.vti,5,0
374014.1160623499,2160.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2160.0/fields_0048.vti,5,0
381971.8632126126,2160.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2160.0/fields_0049.vti,5,0
389929.6103628754,2160.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2160.0/fields_0050.vti,5,0
397887.3575131382,2160.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2160.0/fields_0051.vti,5,0
0.0,660.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_660.0/fields_0001.vti,4,3
7957.747150262763,660.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_660.0/fields_0002.vti,4,3
15915.49430052553,660.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_660.0/fields_0003.vti,4,3
23873.24145078829,660.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_660.0/fields_0004.vti,4,3
31830.98860105105,660.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_660.0/fields_0005.vti,4,3
39788.73575131382,660.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_660.0/fields_0006.vti,4,3
47746.48290157657,660.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_660.0/fields_0007.vti,4,3
55704.23005183935,660.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_660.0/fields_0008.vti,4,3
63661.97720210211,660.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_660.0/fields_0009.vti,4,3
